Id,Probability
23461,0.2650206
23462,0.41462347
23463,0.05429543
23464,0.14529455
23465,0.33990225
23466,0.16842559
23467,0.05555193
23468,0.34946156
23469,0.24636118
23470,0.4279314
23471,0.71636564
23472,0.7316834
23473,0.08770114
23474,0.9534118
23475,0.14665763
23476,0.39139843
23477,0.074676245
23478,0.5600768
23479,0.10356386
23480,0.0871848
23481,0.07693161
23482,0.96836275
23483,0.24714242
23484,0.12969497
23485,0.69763565
23486,0.044485375
23487,0.60240924
23488,0.4374741
23489,0.27173734
23490,0.43580708
23491,0.88402736
23492,0.40084323
23493,0.96988195
23494,0.3976241
23495,0.5510371
23496,0.3683752
23497,0.2473173
23498,0.1528874
23499,0.87890106
23500,0.1449455
23501,0.417379
23502,0.029431188
23503,0.3698924
23504,0.25148878
23505,0.13291316
23506,0.36327353
23507,0.33668485
23508,0.06498261
23509,0.07457337
23510,0.051331066
23511,0.08273115
23512,0.5306082
23513,0.08618702
23514,0.5212692
23515,0.03694538
23516,0.11679681
23517,0.18062505
23518,0.20497058
23519,0.25732166
23520,0.013993852
23521,0.14148466
23522,0.47825894
23523,0.11344922
23524,0.11252553
23525,0.18113631
23526,0.028663235
23527,0.48640823
23528,0.8207518
23529,0.06976981
23530,0.08475792
23531,0.033813708
23532,0.016966252
23533,0.86391497
23534,0.46385962
23535,0.018197758
23536,0.08590723
23537,0.02492066
23538,0.09080587
23539,0.58196837
23540,0.65613765
23541,0.15620317
23542,0.26341796
23543,0.17856938
23544,0.029169371
23545,0.15388584
23546,0.15669374
23547,0.034248017
23548,0.19609195
23549,0.0836627
23550,0.244384
23551,0.045397926
23552,0.31234255
23553,0.11353678
23554,0.14776145
23555,0.50906044
23556,0.23551503
23557,0.046627536
23558,0.9667983
23559,0.32501557
23560,0.4468859
23561,0.33965066
23562,0.425308
23563,0.21308495
23564,0.717162
23565,0.425851
23566,0.05815677
23567,0.20862696
23568,0.0828257
23569,0.4668117
23570,0.05612497
23571,0.041405495
23572,0.612675
23573,0.42853075
23574,0.070661105
23575,0.06183095
23576,0.20840131
23577,0.08693978
23578,0.46140304
23579,0.41134647
23580,0.5444689
23581,0.24413183
23582,0.17379616
23583,0.13081172
23584,0.20689385
23585,0.5522309
23586,0.4056067
23587,0.31130823
23588,0.2561451
23589,0.26958248
23590,0.10280546
23591,0.09024662
23592,0.31628093
23593,0.51721
23594,0.16715576
23595,0.5228489
23596,0.10327702
23597,0.08979472
23598,0.13893978
23599,0.094667226
23600,0.06950104
23601,0.12571208
23602,0.76201177
23603,0.05610357
23604,0.15759553
23605,0.010737294
23606,0.6770043
23607,0.31197882
23608,0.18739495
23609,0.27100194
23610,0.58889586
23611,0.44344807
23612,0.049976666
23613,0.53561044
23614,0.43890497
23615,0.20336413
23616,0.64053196
23617,0.06262475
23618,0.3704266
23619,0.6511578
23620,0.46789923
23621,0.52646506
23622,0.029131653
23623,0.07969124
23624,0.20945577
23625,0.33990347
23626,0.51138043
23627,0.39683703
23628,0.91977155
23629,0.70895666
23630,0.38794178
23631,0.55714387
23632,0.04560466
23633,0.10425542
23634,0.5225451
23635,0.42621255
23636,0.031343427
23637,0.051346693
23638,0.485861
23639,0.028739877
23640,0.40165916
23641,0.9056643
23642,0.34349185
23643,0.03173349
23644,0.24772723
23645,0.85272294
23646,0.009014736
23647,0.46297893
23648,0.029215738
23649,0.07305819
23650,0.3791409
23651,0.02501703
23652,0.41271076
23653,0.5404489
23654,0.03601035
23655,0.5350768
23656,0.63522613
23657,0.024732549
23658,0.26623976
23659,0.5312291
23660,0.110080734
23661,0.011447296
23662,0.043491885
23663,0.48470807
23664,0.6237793
23665,0.48050356
23666,0.12873429
23667,0.91960275
23668,0.31467438
23669,0.43321505
23670,0.5446046
23671,0.009358498
23672,0.75873643
23673,0.5964239
23674,0.083985515
23675,0.30537137
23676,0.2939917
23677,0.56016725
23678,0.5623682
23679,0.32156712
23680,0.04518345
23681,0.56544167
23682,0.017338416
23683,0.51614153
23684,0.15732665
23685,0.21091382
23686,0.11972571
23687,0.84796286
23688,0.015835468
23689,0.08029822
23690,0.36727604
23691,0.3785052
23692,0.1549789
23693,0.06613911
23694,0.19886579
23695,0.0183803
23696,0.52755874
23697,0.32781562
23698,0.96453774
23699,0.72539335
23700,0.30374175
23701,0.29290137
23702,0.940969
23703,0.31124133
23704,0.0687925
23705,0.3493351
23706,0.04749244
23707,0.6977289
23708,0.9296132
23709,0.4502067
23710,0.37742835
23711,0.6079879
23712,0.6363092
23713,0.28014696
23714,0.165528
23715,0.094406806
23716,0.44441044
23717,0.018116938
23718,0.16469924
23719,0.08861212
23720,0.24119923
23721,0.3414443
23722,0.06102284
23723,0.9067084
23724,0.9325247
23725,0.14978485
23726,0.28998533
23727,0.2546262
23728,0.46802393
23729,0.07714616
23730,0.0862788
23731,0.45003128
23732,0.81047726
23733,0.5411701
23734,0.46007177
23735,0.20066829
23736,0.069230944
23737,0.840717
23738,0.62809604
23739,0.10100669
23740,0.94109434
23741,0.3238766
23742,0.41788447
23743,0.05504511
23744,0.17955965
23745,0.29076585
23746,0.05378577
23747,0.68440664
23748,0.22218281
23749,0.025174137
23750,0.6250853
23751,0.19230078
23752,0.019292964
23753,0.46013793
23754,0.12752986
23755,0.7775961
23756,0.34950095
23757,0.12594771
23758,0.6660097
23759,0.33058536
23760,0.2877369
23761,0.44875282
23762,0.5381692
23763,0.391433
23764,0.76306593
23765,0.9700926
23766,0.051944934
23767,0.78705275
23768,0.26487818
23769,0.026366288
23770,0.5031442
23771,0.28500247
23772,0.20503795
23773,0.013480248
23774,0.48996052
23775,0.71546906
23776,0.029537026
23777,0.5938684
23778,0.33729154
23779,0.20449042
23780,0.2485123
23781,0.18985961
23782,0.7376375
23783,0.40450612
23784,0.8988847
23785,0.93005896
23786,0.27539632
23787,0.5194206
23788,0.03905581
23789,0.08281366
23790,0.038871035
23791,0.11387297
23792,0.16835395
23793,0.12944037
23794,0.06553275
23795,0.5718906
23796,0.13203666
23797,0.16673408
23798,0.14666702
23799,0.25970897
23800,0.17925277
23801,0.07663135
23802,0.26277086
23803,0.17542228
23804,0.45432207
23805,0.7810079
23806,0.6091617
23807,0.42743897
23808,0.5429258
23809,0.082917154
23810,0.3397413
23811,0.27168846
23812,0.950143
23813,0.09191855
23814,0.008949997
23815,0.22057432
23816,0.047718838
23817,0.69977003
23818,0.034773953
23819,0.0226001
23820,0.37997648
23821,0.15837885
23822,0.025494779
23823,0.17470673
23824,0.092645325
23825,0.25346333
23826,0.34145868
23827,0.34354946
23828,0.19542336
23829,0.116383515
23830,0.009361708
23831,0.2372404
23832,0.03424338
23833,0.068404436
23834,0.056192417
23835,0.122039124
23836,0.02335494
23837,0.28281486
23838,0.2766634
23839,0.2154006
23840,0.18495896
23841,0.7122068
23842,0.11084753
23843,0.32121345
23844,0.2826307
23845,0.035581063
23846,0.19775577
23847,0.06304463
23848,0.20996974
23849,0.23932955
23850,0.28223327
23851,0.09753878
23852,0.49248233
23853,0.22330596
23854,0.44402832
23855,0.67293966
23856,0.52016675
23857,0.5319818
23858,0.24900778
23859,0.09150218
23860,0.027569484
23861,0.044933546
23862,0.19718665
23863,0.2660587
23864,0.85519755
23865,0.66820407
23866,0.22171825
23867,0.77080095
23868,0.15579352
23869,0.360968
23870,0.23714155
23871,0.6349851
23872,0.14422378
23873,0.04464116
23874,0.5498137
23875,0.21092352
23876,0.019732267
23877,0.5709713
23878,0.111163706
23879,0.43657297
23880,0.040579733
23881,0.16931735
23882,0.03277384
23883,0.15731859
23884,0.2309242
23885,0.07206997
23886,0.1485693
23887,0.15101506
23888,0.5142526
23889,0.15393728
23890,0.26390275
23891,0.03468434
23892,0.04306044
23893,0.13157837
23894,0.037800297
23895,0.10189635
23896,0.18675736
23897,0.056121536
23898,0.057892114
23899,0.47978517
23900,0.46953326
23901,0.0911854
23902,0.7345995
23903,0.4580177
23904,0.76889527
23905,0.37026355
23906,0.3489717
23907,0.03360656
23908,0.31152683
23909,0.015700355
23910,0.2650053
23911,0.16004589
23912,0.67889225
23913,0.16690451
23914,0.15379384
23915,0.12676512
23916,0.29845196
23917,0.6269991
23918,0.2895631
23919,0.6771257
23920,0.03083471
23921,0.028246349
23922,0.36988366
23923,0.052757278
23924,0.65892386
23925,0.31266072
23926,0.051073886
23927,0.06806428
23928,0.045343705
23929,0.6323472
23930,0.05781535
23931,0.24964176
23932,0.12653187
23933,0.4318143
23934,0.51362735
23935,0.24013507
23936,0.13615917
23937,0.112862654
23938,0.08227162
23939,0.32785136
23940,0.10010347
23941,0.13015316
23942,0.29802442
23943,0.045626797
23944,0.62553006
23945,0.029273162
23946,0.01701425
23947,0.4589683
23948,0.08033369
23949,0.5027427
23950,0.31572863
23951,0.64555717
23952,0.013116864
23953,0.12477644
23954,0.91158676
23955,0.04256948
23956,0.5807796
23957,0.08132711
23958,0.072990306
23959,0.26651147
23960,0.11929157
23961,0.51505387
23962,0.14530852
23963,0.02062538
23964,0.87774634
23965,0.053905383
23966,0.64804906
23967,0.12879144
23968,0.6929827
23969,0.5287773
23970,0.035475947
23971,0.30437893
23972,0.36603567
23973,0.86977583
23974,0.013970922
23975,0.25050837
23976,0.15513758
23977,0.01412102
23978,0.08272954
23979,0.041578494
23980,0.49242446
23981,0.6557951
23982,0.103182934
23983,0.57285327
23984,0.4575002
23985,0.5066481
23986,0.61315084
23987,0.8011421
23988,0.4739295
23989,0.16267718
23990,0.31287482
23991,0.7504684
23992,0.80474037
23993,0.14616495
23994,0.20843051
23995,0.10038044
23996,0.5194653
23997,0.28348967
23998,0.017676039
23999,0.48592755
24000,0.09807272
24001,0.4264514
24002,0.090727836
24003,0.040062495
24004,0.02943675
24005,0.3914895
24006,0.25013164
24007,0.7491935
24008,0.5992211
24009,0.73801005
24010,0.78011876
24011,0.038588475
24012,0.036920864
24013,0.02799376
24014,0.024930539
24015,0.1132247
24016,0.20828846
24017,0.55006105
24018,0.008317973
24019,0.455176
24020,0.35791942
24021,0.017514767
24022,0.38605058
24023,0.044420946
24024,0.3808792
24025,0.19438413
24026,0.11416012
24027,0.022121489
24028,0.012558241
24029,0.56175166
24030,0.16795549
24031,0.16830036
24032,0.57505184
24033,0.7138851
24034,0.86583483
24035,0.055679176
24036,0.1444786
24037,0.17441863
24038,0.033172145
24039,0.47912988
24040,0.13617226
24041,0.40689817
24042,0.23675407
24043,0.3236245
24044,0.3298312
24045,0.47741145
24046,0.34586185
24047,0.6056732
24048,0.054431792
24049,0.44194782
24050,0.044274654
24051,0.10605841
24052,0.027825192
24053,0.6379234
24054,0.16364014
24055,0.05131661
24056,0.00983512
24057,0.9269246
24058,0.03958073
24059,0.059712276
24060,0.49912333
24061,0.3120561
24062,0.5795311
24063,0.02956359
24064,0.22358745
24065,0.18194838
24066,0.02034058
24067,0.2871747
24068,0.5037485
24069,0.58806425
24070,0.42669863
24071,0.6378266
24072,0.05089621
24073,0.077345684
24074,0.3295179
24075,0.118940555
24076,0.34441447
24077,0.17031881
24078,0.23900372
24079,0.2237514
24080,0.4022249
24081,0.22694059
24082,0.02974681
24083,0.11292647
24084,0.28401938
24085,0.27890998
24086,0.29594314
24087,0.24942103
24088,0.6187044
24089,0.04900267
24090,0.46085924
24091,0.17945032
24092,0.1268445
24093,0.78410417
24094,0.051009264
24095,0.2259376
24096,0.75157106
24097,0.032690868
24098,0.011075204
24099,0.12308016
24100,0.19380367
24101,0.07727349
24102,0.101075105
24103,0.111633874
24104,0.17797098
24105,0.2278891
24106,0.9506039
24107,0.03949109
24108,0.90221554
24109,0.24359249
24110,0.41510886
24111,0.36665997
24112,0.8727651
24113,0.8885597
24114,0.025518483
24115,0.16409604
24116,0.058770765
24117,0.37182897
24118,0.40456197
24119,0.6990897
24120,0.044777017
24121,0.23252796
24122,0.028017102
24123,0.07061991
24124,0.8133513
24125,0.028989194
24126,0.17529371
24127,0.24642202
24128,0.14361058
24129,0.1644313
24130,0.3282345
24131,0.06118937
24132,0.11595407
24133,0.013164187
24134,0.4063567
24135,0.019257683
24136,0.072582744
24137,0.7143649
24138,0.44086277
24139,0.19068901
24140,0.21546823
24141,0.07505237
24142,0.6959978
24143,0.157427
24144,0.29135638
24145,0.20677365
24146,0.71263397
24147,0.08241535
24148,0.26311997
24149,0.7149939
24150,0.106986806
24151,0.07561902
24152,0.2867234
24153,0.10298813
24154,0.1153587
24155,0.12380309
24156,0.11582455
24157,0.6294237
24158,0.42869
24159,0.3133821
24160,0.5852825
24161,0.65017885
24162,0.2866268
24163,0.12448703
24164,0.6492497
24165,0.29005328
24166,0.056395084
24167,0.30292323
24168,0.045758896
24169,0.5007954
24170,0.32105443
24171,0.048147403
24172,0.36501995
24173,0.81432456
24174,0.3344922
24175,0.106787615
24176,0.618183
24177,0.12313391
24178,0.61819005
24179,0.3677171
24180,0.6170037
24181,0.4247496
24182,0.67722416
24183,0.15221632
24184,0.028857086
24185,0.14600734
24186,0.08864066
24187,0.048936404
24188,0.25456083
24189,0.06680495
24190,0.07565759
24191,0.3153359
24192,0.26757073
24193,0.1783543
24194,0.5797903
24195,0.21616295
24196,0.13564079
24197,0.5268951
24198,0.32271206
24199,0.15239948
24200,0.49815142
24201,0.5367681
24202,0.61912644
24203,0.36501265
24204,0.08559965
24205,0.9462358
24206,0.39591554
24207,0.15845321
24208,0.06990705
24209,0.93112254
24210,0.028698036
24211,0.04412199
24212,0.6205802
24213,0.030815676
24214,0.53715664
24215,0.19959876
24216,0.037993416
24217,0.16012944
24218,0.4356547
24219,0.46953326
24220,0.32169718
24221,0.34305543
24222,0.29741213
24223,0.03080132
24224,0.38735557
24225,0.04785438
24226,0.1624823
24227,0.029643249
24228,0.1888261
24229,0.115097575
24230,0.6753612
24231,0.012074301
24232,0.18344349
24233,0.2235499
24234,0.014232898
24235,0.1574498
24236,0.9706585
24237,0.14331628
24238,0.4181236
24239,0.07313026
24240,0.9549454
24241,0.5696241
24242,0.10872492
24243,0.20328486
24244,0.033870045
24245,0.55998695
24246,0.12299486
24247,0.43517363
24248,0.82431096
24249,0.2980465
24250,0.5902006
24251,0.29208562
24252,0.33464563
24253,0.45168912
24254,0.31221768
24255,0.03811944
24256,0.8059251
24257,0.03266019
24258,0.09761251
24259,0.7000012
24260,0.11135591
24261,0.2763
24262,0.019858478
24263,0.57208574
24264,0.20913097
24265,0.4724022
24266,0.34034082
24267,0.12300335
24268,0.21581788
24269,0.033494495
24270,0.06666774
24271,0.16897911
24272,0.7351623
24273,0.06830224
24274,0.13596028
24275,0.15831345
24276,0.053721722
24277,0.01845416
24278,0.46181574
24279,0.12465649
24280,0.071925454
24281,0.7906449
24282,0.048571035
24283,0.062079564
24284,0.3666078
24285,0.03497893
24286,0.37349886
24287,0.34265736
24288,0.24546844
24289,0.2911445
24290,0.039907187
24291,0.5966002
24292,0.0772584
24293,0.34784317
24294,0.65452105
24295,0.72977424
24296,0.7501872
24297,0.22722861
24298,0.05632889
24299,0.34913617
24300,0.071879335
24301,0.59354436
24302,0.08897528
24303,0.27496007
24304,0.1727637
24305,0.07614836
24306,0.06304463
24307,0.051771957
24308,0.3091172
24309,0.52843696
24310,0.85768044
24311,0.06849144
24312,0.31950498
24313,0.81813276
24314,0.12897153
24315,0.25153437
24316,0.587294
24317,0.048695587
24318,0.44573414
24319,0.25114286
24320,0.536774
24321,0.23691413
24322,0.5590249
24323,0.9651348
24324,0.32364815
24325,0.16060485
24326,0.10356386
24327,0.26815876
24328,0.55017036
24329,0.44877657
24330,0.55299085
24331,0.77768743
24332,0.5852054
24333,0.16408284
24334,0.20276937
24335,0.066593
24336,0.8810035
24337,0.21319519
24338,0.36447456
24339,0.26098233
24340,0.20224327
24341,0.31555015
24342,0.033912238
24343,0.60126823
24344,0.34856334
24345,0.77013296
24346,0.046089213
24347,0.0102320975
24348,0.0363429
24349,0.08364593
24350,0.020262683
24351,0.23891844
24352,0.30258903
24353,0.6181052
24354,0.05671177
24355,0.85742164
24356,0.6738681
24357,0.3152207
24358,0.6615206
24359,0.027352491
24360,0.023948897
24361,0.12900202
24362,0.1481913
24363,0.8718617
24364,0.027117677
24365,0.24742565
24366,0.049140904
24367,0.38339055
24368,0.04500094
24369,0.049185265
24370,0.80904865
24371,0.69145626
24372,0.1259009
24373,0.45237526
24374,0.50791794
24375,0.110170126
24376,0.4388319
24377,0.15707545
24378,0.07180698
24379,0.7557462
24380,0.7933962
24381,0.41411343
24382,0.91046685
24383,0.6123229
24384,0.37557027
24385,0.11006813
24386,0.0528599
24387,0.11464179
24388,0.0720488
24389,0.047622625
24390,0.30593622
24391,0.20144975
24392,0.66215205
24393,0.083602645
24394,0.06545185
24395,0.5031764
24396,0.02062538
24397,0.9625673
24398,0.66728693
24399,0.18650553
24400,0.45228028
24401,0.45586714
24402,0.016314877
24403,0.04570609
24404,0.032187186
24405,0.88958067
24406,0.10935797
24407,0.054410983
24408,0.064812265
24409,0.4220279
24410,0.46801984
24411,0.025929907
24412,0.19229567
24413,0.29650813
24414,0.8192473
24415,0.095075786
24416,0.17094332
24417,0.07869021
24418,0.6097689
24419,0.20851499
24420,0.4120011
24421,0.22163872
24422,0.021104962
24423,0.3836074
24424,0.4171881
24425,0.72703934
24426,0.050771255
24427,0.3574633
24428,0.0668096
24429,0.2157174
24430,0.089420915
24431,0.542613
24432,0.5229539
24433,0.014252219
24434,0.031468786
24435,0.037715863
24436,0.29138
24437,0.7147562
24438,0.6383902
24439,0.48085904
24440,0.26014683
24441,0.06221678
24442,0.37574393
24443,0.64948833
24444,0.27407897
24445,0.5532764
24446,0.94659376
24447,0.02231311
24448,0.09090204
24449,0.24476461
24450,0.066076495
24451,0.31862366
24452,0.6000589
24453,0.15596543
24454,0.051935397
24455,0.4093569
24456,0.5142553
24457,0.040609475
24458,0.5496502
24459,0.07238231
24460,0.17697497
24461,0.074746065
24462,0.15153567
24463,0.71855265
24464,0.6000682
24465,0.05574109
24466,0.14125554
24467,0.063188605
24468,0.23022057
24469,0.073813446
24470,0.7131775
24471,0.81043404
24472,0.71879274
24473,0.5806434
24474,0.16004267
24475,0.27290052
24476,0.8105188
24477,0.035962414
24478,0.10323432
24479,0.5826157
24480,0.03526292
24481,0.045813736
24482,0.4502098
24483,0.08589778
24484,0.040409088
24485,0.6392123
24486,0.06387529
24487,0.6196893
24488,0.17932867
24489,0.65631074
24490,0.046747565
24491,0.5501146
24492,0.020059422
24493,0.37813857
24494,0.12848678
24495,0.7886377
24496,0.86317194
24497,0.54149157
24498,0.1318288
24499,0.05766984
24500,0.2877463
24501,0.16303477
24502,0.07050883
24503,0.92488176
24504,0.16408284
24505,0.531916
24506,0.7522115
24507,0.41342714
24508,0.06812928
24509,0.3595882
24510,0.15981269
24511,0.05459456
24512,0.038430028
24513,0.2338942
24514,0.2805697
24515,0.49114376
24516,0.49806073
24517,0.056016512
24518,0.12230321
24519,0.4271121
24520,0.33448797
24521,0.6042359
24522,0.04823097
24523,0.22694059
24524,0.104192406
24525,0.017783888
24526,0.25650015
24527,0.35960788
24528,0.4410101
24529,0.71558785
24530,0.06947314
24531,0.5270133
24532,0.11510251
24533,0.092364855
24534,0.80322284
24535,0.5053812
24536,0.1546892
24537,0.9645198
24538,0.32614133
24539,0.088960074
24540,0.07314028
24541,0.01974118
24542,0.180932
24543,0.05361655
24544,0.20909995
24545,0.21374132
24546,0.022473164
24547,0.39592692
24548,0.33464384
24549,0.34477714
24550,0.3141979
24551,0.52058005
24552,0.3053414
24553,0.121263035
24554,0.06194269
24555,0.57856864
24556,0.08969132
24557,0.08712519
24558,0.1422348
24559,0.47779846
24560,0.20639242
24561,0.41266927
24562,0.5701314
24563,0.079436
24564,0.12506422
24565,0.022464005
24566,0.55249137
24567,0.81998307
24568,0.1910259
24569,0.16083407
24570,0.051004495
24571,0.20373711
24572,0.46626318
24573,0.066519484
24574,0.049652155
24575,0.11011603
24576,0.11560796
24577,0.15676767
24578,0.20170827
24579,0.33144322
24580,0.49049038
24581,0.23034711
24582,0.62182534
24583,0.7626321
24584,0.048425905
24585,0.35793513
24586,0.24193063
24587,0.12584788
24588,0.43243405
24589,0.17176217
24590,0.4580699
24591,0.42484853
24592,0.31854337
24593,0.6668645
24594,0.25346333
24595,0.45800516
24596,0.3309465
24597,0.21896723
24598,0.5770256
24599,0.12474369
24600,0.03519232
24601,0.39083496
24602,0.37185782
24603,0.1560858
24604,0.75273347
24605,0.08035082
24606,0.106368154
24607,0.19535787
24608,0.39799267
24609,0.9289095
24610,0.011878257
24611,0.27751634
24612,0.02497629
24613,0.6212227
24614,0.013699043
24615,0.41567078
24616,0.30174184
24617,0.32834378
24618,0.12235808
24619,0.083079435
24620,0.09583807
24621,0.43885362
24622,0.23660852
24623,0.45816854
24624,0.33252308
24625,0.042126425
24626,0.202109
24627,0.3483866
24628,0.60778296
24629,0.041547474
24630,0.058475304
24631,0.3065633
24632,0.7551742
24633,0.12466383
24634,0.13613547
24635,0.77333176
24636,0.02270985
24637,0.33007035
24638,0.05320696
24639,0.42385545
24640,0.8117454
24641,0.577792
24642,0.57615405
24643,0.072128125
24644,0.6599894
24645,0.18555069
24646,0.23001802
24647,0.09132853
24648,0.1564502
24649,0.04333418
24650,0.14083108
24651,0.32642153
24652,0.06491561
24653,0.14850923
24654,0.43371022
24655,0.23642221
24656,0.025547704
24657,0.033056572
24658,0.46517858
24659,0.6506517
24660,0.0768606
24661,0.8211348
24662,0.7380296
24663,0.09161204
24664,0.03917586
24665,0.25773376
24666,0.62066805
24667,0.41563687
24668,0.16408284
24669,0.42674768
24670,0.06889219
24671,0.14512272
24672,0.10647931
24673,0.307273
24674,0.070088856
24675,0.37298962
24676,0.033716515
24677,0.15309261
24678,0.6074489
24679,0.13629587
24680,0.24210587
24681,0.4604261
24682,0.54802835
24683,0.22429276
24684,0.1259009
24685,0.20927417
24686,0.6305194
24687,0.4526491
24688,0.30065635
24689,0.1644529
24690,0.50682706
24691,0.022241516
24692,0.05834092
24693,0.39549613
24694,0.14077255
24695,0.31531462
24696,0.38884988
24697,0.05598805
24698,0.9715907
24699,0.073586956
24700,0.0076445285
24701,0.11912159
24702,0.040559348
24703,0.38544595
24704,0.96781296
24705,0.5456589
24706,0.030716315
24707,0.043626953
24708,0.19323787
24709,0.12677437
24710,0.02173449
24711,0.31540352
24712,0.073068134
24713,0.29504028
24714,0.26007918
24715,0.42159802
24716,0.10977165
24717,0.40313575
24718,0.50755
24719,0.57173645
24720,0.36001408
24721,0.20185155
24722,0.08970824
24723,0.15932825
24724,0.2661331
24725,0.19160923
24726,0.3787662
24727,0.34754324
24728,0.31116223
24729,0.5978292
24730,0.89905113
24731,0.6079646
24732,0.021407848
24733,0.035529263
24734,0.45197836
24735,0.20200399
24736,0.34634444
24737,0.05223161
24738,0.08459544
24739,0.4818001
24740,0.53301144
24741,0.683906
24742,0.3958382
24743,0.19190425
24744,0.45732328
24745,0.048302084
24746,0.847343
24747,0.6451116
24748,0.52674043
24749,0.40430096
24750,0.07128108
24751,0.10061002
24752,0.77114284
24753,0.26028147
24754,0.06659634
24755,0.090744734
24756,0.06274798
24757,0.0760569
24758,0.05353066
24759,0.022799581
24760,0.026836552
24761,0.6303833
24762,0.03210344
24763,0.18689802
24764,0.1506731
24765,0.45862183
24766,0.34561446
24767,0.5621545
24768,0.053881638
24769,0.028008709
24770,0.90865237
24771,0.11427245
24772,0.850907
24773,0.10100072
24774,0.3086308
24775,0.21514565
24776,0.27688456
24777,0.06379328
24778,0.6490684
24779,0.044474028
24780,0.052544113
24781,0.7790627
24782,0.06491394
24783,0.10340931
24784,0.08564732
24785,0.063654386
24786,0.5373986
24787,0.014608748
24788,0.2942382
24789,0.9512965
24790,0.054161675
24791,0.3236337
24792,0.7847777
24793,0.16676028
24794,0.052148927
24795,0.65109915
24796,0.07394667
24797,0.7677255
24798,0.24380942
24799,0.37296718
24800,0.0432735
24801,0.8493647
24802,0.3981915
24803,0.25519174
24804,0.40881297
24805,0.2714831
24806,0.63408786
24807,0.18497507
24808,0.13284406
24809,0.065809116
24810,0.04307622
24811,0.13440372
24812,0.24662563
24813,0.5277157
24814,0.25227773
24815,0.34293887
24816,0.6829924
24817,0.65551853
24818,0.94660455
24819,0.47565177
24820,0.19168572
24821,0.61692333
24822,0.027869597
24823,0.028011369
24824,0.33273813
24825,0.06578571
24826,0.38339055
24827,0.14891417
24828,0.53739595
24829,0.04887439
24830,0.012762547
24831,0.2699833
24832,0.29135835
24833,0.35093504
24834,0.024467932
24835,0.34514645
24836,0.5482664
24837,0.022048812
24838,0.5595988
24839,0.5115637
24840,0.06372673
24841,0.3447848
24842,0.25183034
24843,0.13342434
24844,0.5788576
24845,0.43174577
24846,0.8882113
24847,0.09806526
24848,0.108563624
24849,0.7102724
24850,0.39745793
24851,0.054917675
24852,0.6166338
24853,0.5630854
24854,0.05262486
24855,0.29246962
24856,0.35743478
24857,0.84489155
24858,0.32647008
24859,0.51629335
24860,0.0153739005
24861,0.13487414
24862,0.6328663
24863,0.068559766
24864,0.13708709
24865,0.924927
24866,0.33234754
24867,0.03902445
24868,0.31482714
24869,0.018057415
24870,0.15749782
24871,0.18288885
24872,0.16976707
24873,0.24463068
24874,0.7870744
24875,0.11117902
24876,0.011833171
24877,0.65205115
24878,0.089073524
24879,0.043253627
24880,0.23193268
24881,0.34999877
24882,0.55629677
24883,0.7372702
24884,0.4609693
24885,0.68896335
24886,0.06216349
24887,0.8295551
24888,0.4827773
24889,0.19408354
24890,0.31757343
24891,0.22374193
24892,0.26732457
24893,0.8916813
24894,0.13226646
24895,0.014278745
24896,0.84061396
24897,0.036231942
24898,0.12599471
24899,0.68390566
24900,0.1950917
24901,0.24573839
24902,0.27742508
24903,0.023482893
24904,0.12870915
24905,0.75402105
24906,0.5072146
24907,0.22769378
24908,0.2809084
24909,0.5547695
24910,0.05823914
24911,0.07529185
24912,0.027288094
24913,0.2878543
24914,0.3931637
24915,0.9216725
24916,0.06671997
24917,0.95064247
24918,0.18454097
24919,0.34193143
24920,0.01039722
24921,0.023328971
24922,0.96214086
24923,0.039069787
24924,0.06508733
24925,0.74936646
24926,0.045197554
24927,0.08232067
24928,0.59875286
24929,0.4487942
24930,0.23228753
24931,0.16482288
24932,0.5196242
24933,0.20989159
24934,0.105892405
24935,0.38852075
24936,0.96549493
24937,0.38177577
24938,0.08638313
24939,0.09261262
24940,0.16732247
24941,0.79304343
24942,0.51056415
24943,0.6981603
24944,0.8664683
24945,0.35655555
24946,0.16057861
24947,0.014487933
24948,0.606386
24949,0.31425425
24950,0.28701198
24951,0.3029793
24952,0.73680234
24953,0.031875502
24954,0.094717026
24955,0.14814956
24956,0.14585623
24957,0.08772872
24958,0.0980905
24959,0.8585202
24960,0.35266784
24961,0.07897779
24962,0.086322926
24963,0.48545995
24964,0.044415087
24965,0.10826666
24966,0.8975437
24967,0.64507437
24968,0.31254372
24969,0.8886136
24970,0.51803493
24971,0.36387733
24972,0.29442182
24973,0.9702819
24974,0.7164429
24975,0.008561677
24976,0.30251878
24977,0.3939297
24978,0.16301972
24979,0.07907128
24980,0.7115784
24981,0.50652814
24982,0.42205334
24983,0.8047131
24984,0.33700666
24985,0.028007457
24986,0.073812485
24987,0.1733678
24988,0.041301556
24989,0.38415724
24990,0.112594835
24991,0.06025683
24992,0.5122126
24993,0.27968475
24994,0.09210939
24995,0.64036053
24996,0.35029012
24997,0.6687411
24998,0.81230974
24999,0.682125
25000,0.057473578
25001,0.75143296
25002,0.45247066
25003,0.44932696
25004,0.11548677
25005,0.18607831
25006,0.3348672
25007,0.6654044
25008,0.72693044
25009,0.064832434
25010,0.7260044
25011,0.32158884
25012,0.08551536
25013,0.07366369
25014,0.40854177
25015,0.18350342
25016,0.039690286
25017,0.3413186
25018,0.1331132
